title;price;url;location
Volkswagen TRANSPORTER;€ 6.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1550130003-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Losser11 km
Volkswagen Transporter 2.5 TDI 174 PK Airco Cruise;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1550123494-volkswagen-transporter-2-5-tdi-174-pk-airco-cruise.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Drachten-Azeven107 km
Volkswagen Transporter Bestel 2.5 D 96KW 2008;€ 6.300,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1550068963-volkswagen-transporter-bestel-2-5-d-96kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage176 km
Volkswagen Transporter 1.9 TDI 300 T800 Baseline Budgetline;€ 4.498,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547625131-volkswagen-transporter-1-9-tdi-300-t800-baseline-budgetline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Sneek117 km
Volkswagen Transporter 1.9 TDI 340 Trendline DC;€ 3.498,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537857546-volkswagen-transporter-1-9-tdi-340-trendline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Sneek117 km
Volkswagen Transporter Kombi 1.9 TDI 300 Baseline 9 persoons;€ 6.949,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1550023506-volkswagen-transporter-kombi-1-9-tdi-300-baseline-9-persoons.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zwijndrecht159 km
Volkswagen transporter;€ 8.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537103549-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Poeldijk181 km
Volkswagen Transporter 1.9 TDI 300 MHD Pdc/Nieuw Apk;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549911884-volkswagen-transporter-1-9-tdi-300-mhd-pdc-nieuw-apk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lekkerkerk152 km
VW Transporter DC 128kW Automaat H1L2 2006 Nieuwe APK Marge;€ 6.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537001274-vw-transporter-dc-128kw-automaat-h1l2-2006-nieuwe-apk-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Renkum81 km
Volkswagen Transporter Bestel 2.5 TDI 128KW 2008;€ 12.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1486232671-volkswagen-transporter-bestel-2-5-tdi-128kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Harderwijk85 km
Volkswagen Transporter 2.5 TDI 340 Budgetline DC;€ 6.745,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549860986-volkswagen-transporter-2-5-tdi-340-budgetline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Winsum131 km
Volkswagen TRANSPORTER 2.0 TDI L1H1 Airco/ Standkachel/ Elek;€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549853290-volkswagen-transporter-2-0-tdi-l1h1-airco-standkachel-elek.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoofddorp146 km
Volkswagen TRANSPORTER 2.0 TDI L2H1 DC Comfort;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549853232-volkswagen-transporter-2-0-tdi-l2h1-dc-comfort.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoofddorp146 km
Volkswagen Transporter Bestel 1.9 TDI 75KW 2007;€ 1.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549848410-volkswagen-transporter-bestel-1-9-tdi-75kw-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Noordwijkerhout161 km
Volkswagen Transporter Bestel 2.5 TDI 96KW 4x4 motion;€ 6.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549838703-volkswagen-transporter-bestel-2-5-tdi-96kw-4x4-motion.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almere113 km
Volkswagen Transporter Bestel 2.5 D 96KW 2009;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549810850-volkswagen-transporter-bestel-2-5-d-96kw-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen59 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2008;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548573270-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwegein122 km
Volkswagen Transporter 1.9 TDI 340 Trendline DC DUBBEL CABIN;€ 6.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549758548-volkswagen-transporter-1-9-tdi-340-trendline-dc-dubbel-cabin.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Genderen133 km
Volkswagen Transporter Dubbel Cabin 2.5 TDI 128KW 4M 2006;€ 6.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546529698-volkswagen-transporter-dubbel-cabin-2-5-tdi-128kw-4m-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam166 km
Volkswagen Transporter 2.5 TDI 340 MHD Nap / APK / Airco / E;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539847626-volkswagen-transporter-2-5-tdi-340-mhd-nap-apk-airco-e.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schiedam170 km
Volkswagen Transporter 1.9 TDI 300 MHD 2e EIGENAAR/NAP/NETTE;€ 4.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549746531-volkswagen-transporter-1-9-tdi-300-mhd-2e-eigenaar-nap-nette.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Alphen aan den Rijn150 km
Volkswagen Transporter 2.5 TDI LANG DUBBELE CABINE AIRCO;€ 2.845,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549744981-volkswagen-transporter-2-5-tdi-lang-dubbele-cabine-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Drachten110 km
Volkswagen Transporter Bestel 1.9 TDI NIEUWE APK + DISTRI;€ 5.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544645701-volkswagen-transporter-bestel-1-9-tdi-nieuwe-apk-distri.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Barneveld85 km
Volkswagen Transporter 1.9 TDI 340 / AIRCO / EC (bj 2009);€ 6.945,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549734480-volkswagen-transporter-1-9-tdi-340-airco-ec-bj-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijswijk173 km
Volkswagen Transporter Kombi 1.9 TDI 300 Baseline Motor en v;€ 4.650,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1549697217-volkswagen-transporter-kombi-1-9-tdi-300-baseline-motor-en-v.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kerkrade162 km
Volkswagen Transporter Bestel 2.5 TDI 96KW AUT 2007 130 PK;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549658197-volkswagen-transporter-bestel-2-5-tdi-96kw-aut-2007-130-pk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Waddinxveen151 km
Volkswagen Transporter 2008 Marge !! Ideaal voor particulier;€ 4.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549609614-volkswagen-transporter-2008-marge-ideaal-voor-particulier.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Jelsum131 km
Volkswagen Transporter 2.5 TDI 130 PK LANG 340 + 2 SCHUIFDEU;€ 3.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549502687-volkswagen-transporter-2-5-tdi-130-pk-lang-340-2-schuifdeu.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter 2.0 TDI 180PK DSG LANG LUXE DUBBELE C;€ 12.845,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549472733-volkswagen-transporter-2-0-tdi-180pk-dsg-lang-luxe-dubbele-c.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Drachten110 km
Volkswagen Transporter 1.9 TDI 300 T800 L1H1 Imperiaal Elekt;€ 2.150,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549466294-volkswagen-transporter-1-9-tdi-300-t800-l1h1-imperiaal-elekt.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Stadskanaal82 km
Volkswagen TRANSPORTER 2.0 TDI L2H1 140 PK DUBBEL CABINE/ AI;€ 7.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537756445-volkswagen-transporter-2-0-tdi-l2h1-140-pk-dubbel-cabine-ai.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwe Pekela94 km
Volkswagen Transporter 2.5 TDI 340 ambulance airco;€ 7.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537614764-volkswagen-transporter-2-5-tdi-340-ambulance-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Monster185 km
Volkswagen Transporter Kombi 2.0 TDI 300 Baseline AIRCO / AU;€ 6.450,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1537601874-volkswagen-transporter-kombi-2-0-tdi-300-baseline-airco-au.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schijndel119 km
Volkswagen Transporter 1.9 TDI 300 3-PERS (bj 2007);€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537577198-volkswagen-transporter-1-9-tdi-300-3-pers-bj-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dodewaard89 km
Volkswagen Transporter T5 1.9 TDI 75kW L2 Lang DC Airco;€ 5.300,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537575146-volkswagen-transporter-t5-1-9-tdi-75kw-l2-lang-dc-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kessel119 km
Volkswagen Transporter 2.5 TDI Lang 131PK Airco Navi LMV;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537567154-volkswagen-transporter-2-5-tdi-lang-131pk-airco-navi-lmv.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Surhuisterveen113 km
Volkswagen Transporter BESTEL TDI 128 KW 4x4 4MOTION allrad;€ 2.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537561997-volkswagen-transporter-bestel-tdi-128-kw-4x4-4motion-allrad.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Veldhoven133 km
Volkswagen Transporter 2.0 TDI L2H1 Trendline / Cruise / Air;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537394090-volkswagen-transporter-2-0-tdi-l2h1-trendline-cruise-air.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Medemblik132 km
Volkswagen Transporter Multivan 2.5TDI DC 131Pk L2H1 Dubbele;€ 10.945,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537343139-volkswagen-transporter-multivan-2-5tdi-dc-131pk-l2h1-dubbele.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Smilde81 km
Volkswagen Transporter 2.5 TDI 131 pk Dubbel Cabine Automaat;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537256230-volkswagen-transporter-2-5-tdi-131-pk-dubbel-cabine-automaat.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almelo20 km
Volkswagen Transporter 2.5 TDI 130pk Airco, Cruise Control,;€ 6.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537252943-volkswagen-transporter-2-5-tdi-130pk-airco-cruise-control.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almelo20 km
Volkswagen Transporter 1.9 TDI 105pk L1H1 APK tot 01-2021, E;€ 1.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537251643-volkswagen-transporter-1-9-tdi-105pk-l1h1-apk-tot-01-2021-e.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almelo20 km
Volkswagen Transporter 2.0 TDI 140pk Airco, APK tot 11-2020,;€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537251565-volkswagen-transporter-2-0-tdi-140pk-airco-apk-tot-11-2020.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almelo20 km
Volkswagen Transporter 1.9 TDI 105 pk L1H1 APK tot 01-2021;€ 1.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537251100-volkswagen-transporter-1-9-tdi-105-pk-l1h1-apk-tot-01-2021.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almelo20 km
Volkswagen Transporter Bestel 2.0 D 103KW 2010;€ 8.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1521307259-volkswagen-transporter-bestel-2-0-d-103kw-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hagestein120 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 1.0 2006;€ 4.800,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1521237304-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-1-0-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Haarlem151 km
Volkswagen Transporter Bestel 1.9 TDI 77KW DC 2006;€ 5.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1519782412-volkswagen-transporter-bestel-1-9-tdi-77kw-dc-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuw-Buinen78 km
Volkswagen Transporter Bestel 1.9 TDI 75KW VAN DC 2008;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1519865070-volkswagen-transporter-bestel-1-9-tdi-75kw-van-dc-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Horst103 km
VW Transporter 2.5 TDI 174 PK - 60 Edition - Leder - DC 2008;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1519838703-vw-transporter-2-5-tdi-174-pk-60-edition-leder-dc-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Horst103 km
Volkswagen Transporter Bestel 2.5 TDI 128KW DC 2007;€ 8.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1518409322-volkswagen-transporter-bestel-2-5-tdi-128kw-dc-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Linne135 km
VW Transporter marge auto 2.5 TDI 128KW DC AUT 2007;€ 8.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1517821139-vw-transporter-marge-auto-2-5-tdi-128kw-dc-aut-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heeze131 km
transporter 2006- 125.00km;€ 6.000,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1520034596-transporter-2006-125-00km.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kortgene222 km
Volkswagen Transporter Bestel 1.9 TDI 62KW 2007;€ 3.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1529927671-volkswagen-transporter-bestel-1-9-tdi-62kw-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Oosterhout152 km
Volkswagen Transporter 2.5 TDI 300 MHD Airco / Navi / Elek.;€ 8.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541313481-volkswagen-transporter-2-5-tdi-300-mhd-airco-navi-elek.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schoonhoven139 km
Volkswagen Transporter 2.0 TDI L1H1 DC Comfortline Airco, Na;€ 13.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541313058-volkswagen-transporter-2-0-tdi-l1h1-dc-comfortline-airco-na.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schoonhoven139 km
Volkswagen Transporter 1.9 TDI 300 T800 Baseline;€ 5.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541304486-volkswagen-transporter-1-9-tdi-300-t800-baseline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ridderkerk158 km
Volkswagen Transporter Bestel 28 2.0 TDI 103KW 2010;€ 8.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541262316-volkswagen-transporter-bestel-28-2-0-tdi-103kw-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kaatsheuvel140 km
Volkswagen TRANSPORTER BESTEL TDI 75 KW ( Rolstoelbus);€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541233112-volkswagen-transporter-bestel-tdi-75-kw-rolstoelbus.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Assen86 km
Volkswagen Transporter Bestel 2.5 D 96KW AUT 2009;€ 5.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1529807773-volkswagen-transporter-bestel-2-5-d-96kw-aut-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Gouda149 km
Volkswagen Transporter 2.5 TDI 300 High.DC;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541171477-volkswagen-transporter-2-5-tdi-300-high-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Wijnjewoude100 km
Volkswagen Transporter 2.0 TDI 180pk | DSG Aut | Lang | Dubb;€ 14.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541158509-volkswagen-transporter-2-0-tdi-180pk-dsg-aut-lang-dubb.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lunteren87 km
Volkswagen Transporter 1.9 TDI 300;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541156305-volkswagen-transporter-1-9-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Gemert111 km
Volkswagen TRANSPORTER 1.9 TDI 300 T800;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541154183-volkswagen-transporter-1-9-tdi-300-t800.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Geesteren22 km
Volkswagen Transporter 1.9 TDI 300 T800 L1H1 Dealeronderhoud;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541142613-volkswagen-transporter-1-9-tdi-300-t800-l1h1-dealeronderhoud.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vlaardingen176 km
Volkswagen Transporter 1.9 TDI 340 lange uitv. airco parkeer;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541135647-volkswagen-transporter-1-9-tdi-340-lange-uitv-airco-parkeer.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lelystad100 km
Volkswagen Transporter 2.0 TDI L1H1 T800 Baseline Airco, 140;€ 6.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541132654-volkswagen-transporter-2-0-tdi-l1h1-t800-baseline-airco-140.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heerhugowaard145 km
Volkswagen Transporter 1.9 TDI 300 T800 Sidebars, Trekhaak b;€ 4.945,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541128556-volkswagen-transporter-1-9-tdi-300-t800-sidebars-trekhaak-b.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Barneveld86 km
Volkswagen Transporter 2.5 TDI-130PK |Export |Handel |Trekha;€ 3.850,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541127515-volkswagen-transporter-2-5-tdi-130pk-export-handel-trekha.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Gorredijk100 km
Volkswagen Transporter 1.9 TDI 300;€ 1.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541090818-volkswagen-transporter-1-9-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heeten40 km
Buitenkans: 4 wheel drive 8-persoons VW Transporter;€ 4.850,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1541074542-buitenkans-4-wheel-drive-8-persoons-vw-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ankeveen119 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2007;€ 4.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540990990-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Amsterdam136 km
Volkswagen Transporter Bestel 2.0 D 132KW DC AUT 2010;€ 12.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539551179-volkswagen-transporter-bestel-2-0-d-132kw-dc-aut-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;St.-Annaparochie139 km
Volkswagen Transporter 2.0 TDI L1H1 DC Comfortline Leer/navi;€ 11.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540881206-volkswagen-transporter-2-0-tdi-l1h1-dc-comfortline-leer-navi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Epe59 km
Volkswagen TRANSPORTER Kombi 1.9 tdi 300 base 9 persoons Bj;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1540843102-volkswagen-transporter-kombi-1-9-tdi-300-base-9-persoons-bj.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Breda160 km
Volkswagen Transporter Kombi 9-pers 1.9 TDI zeer mooi 300 Ba;€ 5.999,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1540789074-volkswagen-transporter-kombi-9-pers-1-9-tdi-zeer-mooi-300-ba.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
Volkswagen Transporter 1.9TDI 105PK Dubbele Cabine Pick-up;€ 4.450,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1540747183-volkswagen-transporter-1-9tdi-105pk-dubbele-cabine-pick-up.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Barneveld85 km
Volkswagen Transporter 2.0 TDI L2H1 DC;€ 5.995,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1540731872-volkswagen-transporter-2-0-tdi-l2h1-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogerheide194 km
Volkswagen Transporter 2.0 TDI L1H1;€ 3.917,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540548865-volkswagen-transporter-2-0-tdi-l1h1.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
Volkswagen Transporter 1.9 TDI MARGE + IMPERIAAL / TREKHAAK;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540517742-volkswagen-transporter-1-9-tdi-marge-imperiaal-trekhaak.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2007;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540488110-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage173 km
Volkswagen Transporter 140PK 7-DSG D.C 2XSCHUIFDEUR Airco,;€ 11.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540481611-volkswagen-transporter-140pk-7-dsg-d-c-2xschuifdeur-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Berltsum137 km
Volkswagen Transporter 1.9 TDI 340 MHD / Cruise / Airco / Na;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540354857-volkswagen-transporter-1-9-tdi-340-mhd-cruise-airco-na.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Medemblik132 km
Volkswagen Transporter BESTEL TDI 63KW 0.8;€ 1.990,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549196849-volkswagen-transporter-bestel-tdi-63kw-0-8.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
Volkswagen Transporter 1.9 TDI 300 T800 Nieuwe Distributieri;€ 5.345,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549193769-volkswagen-transporter-1-9-tdi-300-t800-nieuwe-distributieri.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leiden161 km
Volkswagen T5 Multivan 2.5 TDI 175PK,highline,Transporter;€ 10.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549183569-volkswagen-t5-multivan-2-5-tdi-175pk-highline-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Haarlem150 km
Volkswagen Transporter 2.5 D 128KW DC AUT 2008;€ 8.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1536136926-volkswagen-transporter-2-5-d-128kw-dc-aut-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Roosendaal182 km
Volkswagen Transporter 2.0 TDI 2010;€ 7.850,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1525924923-volkswagen-transporter-2-0-tdi-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Menaam135 km
Volkswagen Transporter 1.9TDI300T800BaBuDC;€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549100719-volkswagen-transporter-1-9tdi300t800babudc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Veghel110 km
Volkswagen Transporter 2.5 TDI automaat Dubbel cabine Airco/;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549100540-volkswagen-transporter-2-5-tdi-automaat-dubbel-cabine-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lienden97 km
Volkswagen Transporter Kombi 2.5 TDI 340 Trendl. [bj 2008] 9;€ 4.995,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1547498581-volkswagen-transporter-kombi-2-5-tdi-340-trendl-bj-2008-9.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Boxtel128 km
Volkswagen Transporter 2.5 TDI 340 Comfortline DC * 2005 * Y;€ 2.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1543050636-volkswagen-transporter-2-5-tdi-340-comfortline-dc-2005-y.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schiedam171 km
